timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
51580.0,-0.012584,-0.037060,-9.749433,0.002649,-0.000411,-0.009088,19.831,0.219,-39.998
51590.0,0.032419,0.002073,-9.740964,0.007269,0.005552,0.018607,20.009,0.188,-39.939
51600.0,-0.026653,-0.077778,-9.747106,-0.014898,-0.015074,-0.016216,19.371,0.118,-40.233
51610.0,-0.010595,-0.034081,-9.899657,0.001573,-0.008190,0.009735,19.944,0.253,-39.317
51620.0,-0.000869,-0.025365,-9.795001,0.007082,-0.017028,-0.000574,20.533,0.112,-39.460
51630.0,0.024348,-0.000739,-9.769790,0.005774,0.000893,-0.010660,19.801,0.540,-39.124
51640.0,0.012790,-0.060721,-9.751250,0.003031,-0.009612,0.001468,20.355,0.261,-40.251
51650.0,-0.012845,0.104848,-9.787155,-0.003459,-0.001859,-0.015872,19.242,-0.454,-39.327
51660.0,0.008178,-0.038068,-9.825624,-0.014293,-0.007210,-0.000382,19.726,-0.267,-40.520
51670.0,-0.002037,0.013689,-9.895222,-0.017245,0.014623,-0.017596,19.366,0.746,-39.324
51680.0,-0.067498,0.034290,-9.807115,-0.016393,0.001639,0.005779,19.291,0.707,-40.711
51690.0,0.033184,0.021938,-9.873231,0.004377,0.003982,-0.014762,20.029,-0.085,-39.952
51700.0,-0.017536,0.025173,-9.847400,0.006048,0.000776,-0.014372,19.522,0.142,-40.431
51710.0,0.031608,-0.000574,-9.736483,0.031657,-0.002950,-0.008386,20.035,-0.477,-41.463
51720.0,-0.003314,0.029883,-9.845128,-0.005777,0.008955,0.005124,20.319,-0.191,-40.196
51730.0,-0.036215,0.042424,-9.869162,0.003233,0.000753,-0.007789,18.959,-0.200,-39.955
51740.0,0.011502,0.051240,-9.731099,-0.004222,-0.010949,-0.013882,19.946,0.741,-40.712
51750.0,-0.019984,0.002574,-9.807305,0.026130,-0.011508,-0.009021,19.375,0.251,-39.588
51760.0,-0.044695,-0.054473,-9.853761,-0.021783,0.014489,-0.009699,19.548,-0.342,-39.899
51770.0,-0.012863,0.030571,-9.791274,0.012885,0.012970,-0.008847,19.992,-0.039,-40.169
51780.0,-0.040215,0.021770,-9.783634,-0.007429,0.000240,-0.001750,20.457,-0.444,-40.137
51790.0,-0.063408,0.043193,-9.758276,-0.010573,-0.009795,-0.001295,19.810,-0.279,-41.182
51800.0,0.066318,0.046899,-9.866676,-0.001635,0.005783,0.012818,20.570,-0.717,-39.611
51810.0,-0.016583,-0.067082,-9.863570,0.000648,0.001871,-0.015314,19.766,-0.797,-39.756
51820.0,-0.004645,0.072172,-9.822156,0.016394,-0.006234,0.016372,19.918,0.957,-40.826
51830.0,0.013025,0.050119,-9.839470,0.006705,-0.008069,0.003886,19.767,0.158,-40.282
51840.0,0.043908,-0.014057,-9.808213,-0.000891,-0.000358,0.011580,20.591,0.950,-39.947
51850.0,0.005592,0.027068,-9.719930,0.008582,0.007786,0.003480,19.755,-0.730,-40.315
51860.0,-0.008750,0.015487,-9.721616,0.010332,0.013049,-0.017557,19.638,0.503,-40.515
51870.0,-0.015245,0.043440,-9.765233,0.000320,-0.001041,0.002327,19.957,0.766,-40.057
51880.0,-0.119842,-0.153756,-9.845307,-0.009042,-0.003763,0.009807,19.101,0.858,-40.016
51890.0,0.016645,-0.124660,-9.815329,-0.014094,0.008027,-0.012291,20.457,-0.299,-39.425
51900.0,-0.036690,0.039021,-9.747126,-0.014163,0.018809,0.006711,20.619,0.306,-40.366
51910.0,-0.024707,0.010004,-9.845260,-0.013383,0.002716,-0.006341,19.795,0.552,-40.051
51920.0,-0.128840,-0.035410,-9.806495,-0.005989,0.001953,0.002811,20.349,-0.894,-39.700
51930.0,-0.003484,-0.001690,-9.823440,0.014731,-0.004502,0.006881,20.385,0.218,-40.561
51940.0,0.002704,0.052763,-9.844712,0.033452,-0.011534,0.008904,19.386,-0.532,-39.548
51950.0,-0.034217,0.019775,-9.799172,-0.010990,0.008345,-0.009371,19.699,-0.703,-39.805
51960.0,0.054819,-0.019181,-9.786122,-0.007499,-0.017458,0.015959,19.582,0.369,-40.612
51970.0,-0.053888,0.027635,-9.773936,-0.002244,-0.006541,0.000185,19.432,0.684,-39.514
51980.0,-0.053299,0.120378,-9.844317,0.026441,-0.008769,0.009872,20.950,-0.421,-40.689
51990.0,-0.033130,-0.091456,-9.771127,-0.000181,0.007216,-0.002844,19.521,-0.408,-38.879
52000.0,0.053264,-0.024137,-9.898486,0.003469,-0.003442,0.008544,19.936,-0.260,-40.136
52010.0,0.039510,-0.018536,-9.771411,-0.009025,-0.009933,-0.003321,19.473,-0.018,-39.131
52020.0,0.028605,0.067834,-9.934122,0.003099,0.007151,-0.002501,19.332,0.262,-39.945
52030.0,0.074059,0.077756,-9.799350,0.011863,-0.004444,-0.004948,19.780,0.382,-39.665
52040.0,-0.011844,0.060688,-9.840924,-0.011136,-0.009522,0.009388,20.150,-0.220,-39.715
52050.0,0.012735,-0.004824,-9.699207,0.003137,0.000776,0.006411,19.806,-0.191,-40.667
52060.0,-0.015570,0.028957,-9.832702,-0.009804,0.021169,-0.000826,20.918,0.307,-40.842
52070.0,0.030360,0.047409,-9.828252,-0.012995,-0.001190,0.007170,20.407,0.779,-40.792
52080.0,-0.012451,0.015840,-9.769976,-0.012063,0.001128,-0.007298,19.073,0.272,-40.101
52090.0,-0.051507,-0.009915,-9.753894,-0.009966,0.015287,0.001335,19.385,0.616,-39.990
52100.0,0.035000,-0.049497,-9.820719,-0.000459,-0.001155,0.022116,20.051,0.691,-39.715
52110.0,0.104960,-0.027968,-9.698461,-0.011748,0.010306,-0.004705,20.258,-0.981,-39.614
52120.0,0.048625,-0.109742,-9.876384,-0.007731,0.010545,0.013156,19.653,-0.207,-40.091
52130.0,0.048814,0.099733,-9.799477,-0.010298,-0.004131,0.002690,20.251,0.193,-40.373
52140.0,-0.033576,-0.018416,-9.749408,-0.005032,-0.013931,-0.010108,20.466,-0.915,-40.541
52150.0,-0.043352,-0.017386,-9.748342,-0.012813,0.000254,-0.014451,19.891,-0.835,-40.077
52160.0,0.040415,0.053103,-9.680073,-0.008196,0.002852,-0.017882,20.100,-0.392,-39.505
52170.0,-0.012222,0.068580,-9.854936,0.012402,0.019502,0.009000,21.008,-0.263,-40.447
52180.0,-0.021266,-0.052124,-9.813677,-0.003328,0.003183,-0.007569,19.708,-0.354,-39.412
52190.0,-0.034130,0.023056,-9.892908,0.011423,-0.000733,-0.008588,20.535,-0.419,-40.106
52200.0,-0.066116,-0.019380,-9.782604,-0.011073,0.006753,0.008411,20.444,0.304,-40.416
52210.0,0.024647,-0.114432,-9.834074,0.001056,0.011364,0.013907,19.665,-0.380,-39.219
52220.0,-0.028972,0.038342,-9.801201,-0.011734,0.008479,0.004598,20.389,-0.937,-39.593
52230.0,0.017457,0.019236,-9.811914,-0.022845,-0.006657,-0.002085,19.962,-0.071,-40.485
52240.0,0.097870,-0.017541,-9.847769,-0.001590,0.003800,0.010599,20.379,-0.436,-41.141
52250.0,-0.046179,-0.024811,-9.822361,-0.011103,0.003538,0.004399,19.411,0.683,-39.394
52260.0,0.053305,-0.053034,-9.773792,0.000246,0.019201,-0.004587,20.102,0.240,-40.486
52270.0,0.008126,-0.025039,-9.779032,0.019681,-0.009651,0.002268,19.940,-0.390,-40.063
52280.0,0.005641,0.056786,-9.877191,0.003581,0.003157,0.002675,19.735,-0.365,-40.537
52290.0,0.008029,-0.064919,-9.848630,-0.005139,-0.008190,0.015127,19.640,-0.495,-40.559
52300.0,-0.029315,-0.028585,-9.785513,-0.000325,-0.011348,0.022302,19.492,0.906,-40.504
52310.0,0.038473,0.087496,-9.852803,-0.004168,0.016314,-0.001933,19.547,0.418,-40.866
52320.0,0.024828,-0.064029,-9.865531,0.014045,0.007277,0.005372,20.005,-0.074,-40.526
52330.0,0.018690,-0.011885,-9.852155,0.004256,-0.004718,0.000704,20.135,-0.998,-40.709
52340.0,-0.038716,0.067264,-9.784175,0.002551,0.012211,0.000085,19.755,-0.545,-39.981
52350.0,0.031918,-0.064752,-9.815597,-0.002258,0.013552,0.008957,20.129,0.371,-40.156
52360.0,-0.087234,0.019113,-9.713204,-0.012856,0.002314,-0.012804,18.960,-0.483,-39.887
52370.0,0.001165,0.054657,-9.747602,0.011025,0.010714,-0.018997,19.693,-0.964,-39.291
52380.0,-0.012840,0.014114,-9.786935,0.006950,0.011970,0.002118,19.908,0.059,-40.423
52390.0,-0.009518,-0.105206,-9.773945,0.002008,-0.006695,-0.006526,19.190,-0.407,-40.263
52400.0,0.040010,0.015843,-9.852212,-0.001793,0.014663,0.011391,19.288,0.407,-39.757
52410.0,0.015619,0.000267,-9.904907,0.000496,-0.003731,0.001837,19.516,0.334,-40.121
52420.0,-0.035163,-0.072571,-9.752868,-0.020864,0.002691,-0.009107,19.363,1.074,-39.814
52430.0,-0.032536,0.056807,-9.765731,0.000057,0.000513,-0.004859,19.961,0.202,-39.408
52440.0,-0.010048,-0.024617,-9.767198,-0.015102,0.002220,-0.025476,19.961,0.623,-40.345
52450.0,-0.058814,0.064739,-9.811770,0.009423,0.007580,-0.001395,20.501,0.069,-39.906
52460.0,-0.045036,-0.021779,-9.840387,-0.001633,0.008654,-0.008997,20.121,0.199,-40.443
52470.0,-0.037587,0.117280,-9.766366,-0.003470,-0.001338,-0.030022,20.423,0.486,-40.735
52480.0,0.041497,0.061150,-9.845104,0.022613,0.010083,0.010492,20.152,-0.074,-39.986
52490.0,-0.070689,-0.023303,-9.822424,0.012824,0.018821,-0.000890,21.005,0.341,-40.884
52500.0,0.023992,0.113736,-9.812822,0.003001,0.010487,-0.013512,20.239,-0.106,-39.928
52510.0,-0.026243,0.013961,-9.778848,0.005817,0.009064,-0.003543,19.477,-0.777,-40.056
52520.0,0.003420,-0.084150,-9.748038,-0.005324,0.005608,-0.007439,20.747,0.054,-39.942
52530.0,-0.046528,0.008379,-9.769215,-0.001563,-0.006155,-0.004080,20.171,-0.577,-41.212
52540.0,0.004310,0.027379,-9.825264,-0.011410,0.004870,0.002054,19.711,-0.542,-39.810
52550.0,-0.028084,-0.029997,-9.800231,0.006865,0.015785,0.009873,20.161,0.513,-40.304
52560.0,-0.038633,0.006864,-9.801279,0.004202,0.012164,-0.005356,19.601,0.164,-40.953
52570.0,0.033279,-0.018167,-9.793949,0.007773,0.005146,0.011366,20.340,0.511,-40.833
52580.0,0.030640,-0.001516,-9.899448,0.000996,-0.009194,-0.015207,20.471,0.648,-39.988
52590.0,-0.001629,0.031132,-9.794083,-0.005055,-0.007216,-0.000222,20.902,0.240,-39.880
52600.0,0.026628,-0.033754,-9.830001,-0.000313,0.000334,0.005559,18.869,-0.173,-40.349
52610.0,0.034291,0.011499,-9.874656,0.004427,0.002445,0.015926,20.069,0.021,-39.509
52620.0,-0.046894,-0.091562,-9.801851,0.002143,-0.001037,-0.020690,20.772,-0.591,-39.217
52630.0,-0.064330,0.001475,-9.783799,0.002272,0.012177,-0.001788,19.920,0.301,-40.059
52640.0,0.060177,-0.086198,-9.813266,0.005645,-0.002776,0.015450,20.528,0.325,-39.163
52650.0,0.020977,0.070629,-9.816841,0.010083,0.023593,-0.000880,20.150,-0.398,-39.298
52660.0,-0.014198,0.088015,-9.905867,-0.013743,0.007353,0.013795,19.651,-0.476,-40.145
52670.0,0.090071,0.034882,-9.694927,-0.009790,-0.015235,0.006317,19.606,0.137,-39.477
52680.0,-0.007219,-0.084253,-9.768468,0.010072,-0.007641,-0.002520,20.159,0.175,-40.364
52690.0,-0.053648,-0.058876,-9.806079,-0.009625,-0.010930,-0.011981,19.743,-0.554,-39.741
52700.0,0.050859,0.098232,-9.767889,-0.013060,-0.010295,-0.014509,20.056,0.830,-39.976
52710.0,0.045066,-0.042444,-9.821279,-0.006995,0.010762,0.011278,20.179,0.267,-39.884
52720.0,-0.003689,-0.053020,-9.867944,-0.005231,0.005882,0.001958,19.189,0.027,-39.686
52730.0,0.013283,-0.001004,-9.758856,-0.006551,-0.000828,0.003301,21.305,0.516,-40.359
52740.0,0.070299,-0.112028,-9.864456,0.007577,-0.019711,-0.006102,19.915,-0.191,-39.726
52750.0,-0.165006,-0.017824,-9.882894,-0.014947,0.000543,-0.005527,19.967,-0.461,-40.093
52760.0,0.023488,0.019006,-9.797413,-0.003638,-0.004642,0.002203,20.085,-0.979,-39.968
52770.0,0.006354,0.010578,-9.817658,0.001297,0.008156,0.002910,19.879,-0.308,-40.099
52780.0,0.010422,-0.033710,-9.803683,0.011745,-0.009006,-0.015884,19.804,0.307,-40.003
52790.0,-0.051591,-0.037757,-9.771590,-0.003867,0.000388,0.001248,20.768,0.422,-40.257
52800.0,-0.059741,0.084135,-9.883298,-0.014629,-0.013342,0.006148,19.627,-0.280,-40.509
52810.0,0.004964,-0.061763,-9.840878,-0.000630,-0.004426,-0.008216,20.520,-0.019,-39.624
52820.0,0.023122,0.028750,-9.850163,-0.001659,-0.010941,0.020955,19.720,-0.135,-39.742
52830.0,-0.072370,0.014105,-9.824156,-0.007004,-0.001902,0.000865,19.966,-0.643,-40.329
52840.0,-0.053964,0.025301,-9.781734,-0.005533,-0.018785,0.016783,19.368,-0.285,-39.642
52850.0,0.008086,0.023458,-9.806858,-0.000649,-0.014630,0.004043,19.496,-0.030,-40.326
52860.0,-0.061583,0.105634,-9.857971,-0.006552,-0.001521,-0.009560,20.240,0.606,-40.366
52870.0,0.036473,-0.024023,-9.877161,-0.016652,-0.008874,-0.004562,19.875,-0.235,-40.115
52880.0,-0.080700,0.065533,-9.958816,-0.000477,-0.006227,0.000208,19.181,-0.033,-39.265
52890.0,-0.043703,-0.045133,-9.803362,-0.009998,-0.002169,-0.001342,20.216,-0.569,-40.246
52900.0,-0.038289,0.019818,-9.744864,-0.006873,0.017844,0.005227,20.097,0.123,-39.584
52910.0,-0.080374,-0.057500,-9.845881,0.003213,-0.002265,-0.015592,20.390,0.301,-39.748
52920.0,0.038022,-0.101443,-9.760900,0.006847,0.002782,-0.005778,19.059,0.052,-40.251
52930.0,0.025836,-0.020236,-9.753160,-0.003388,0.013492,0.005683,20.755,0.238,-40.050
52940.0,0.008228,0.081987,-9.876567,-0.016258,-0.003609,0.000152,19.093,0.268,-40.211
52950.0,0.056948,-0.034729,-9.883543,0.015281,-0.006635,0.010398,19.968,0.055,-39.314
52960.0,-0.017121,0.012051,-9.797053,-0.020717,0.002916,-0.016423,19.221,0.796,-39.800
52970.0,-0.074085,0.013528,-9.745113,-0.006696,0.021102,-0.010042,20.311,0.176,-40.855
52980.0,-0.001711,0.080584,-9.829671,-0.011895,0.000015,-0.012355,19.219,0.324,-40.006
52990.0,0.014335,-0.012752,-9.855226,-0.000853,-0.002089,0.008102,19.859,0.268,-39.778
53000.0,-0.086145,-0.027508,-9.754783,-0.005990,0.000372,0.010586,19.923,-0.538,-40.152
53010.0,0.000561,0.036872,-9.865133,0.010541,0.031037,-0.011417,20.856,-0.325,-39.426
53020.0,-0.013471,-0.039624,-9.880663,0.001134,0.010667,-0.014245,19.823,0.341,-39.385
53030.0,-0.041748,0.009618,-9.798506,-0.005459,0.017450,-0.021687,20.688,-0.177,-39.239
53040.0,0.048600,0.062482,-9.802741,0.004755,-0.000164,-0.002873,21.045,0.167,-39.552
53050.0,0.072050,0.032179,-9.867989,0.018343,0.017706,0.006903,20.538,0.323,-39.756
53060.0,-0.055829,0.018882,-9.891037,-0.002085,0.016218,-0.007066,19.743,0.703,-39.439
53070.0,0.004065,0.005308,-9.778946,-0.004148,0.004565,-0.002390,19.900,0.001,-40.725
53080.0,0.015777,0.026495,-9.782293,-0.000883,0.009150,-0.004954,19.865,-0.348,-39.786
53090.0,0.083747,0.015866,-9.795140,0.001091,-0.005286,0.002253,20.027,-0.595,-39.969
53100.0,0.093766,0.024513,-9.806964,0.004585,0.003205,0.002200,20.469,0.448,-39.707
53110.0,-0.048756,0.017662,-9.765370,0.019181,-0.013984,0.017253,19.377,0.486,-40.549
53120.0,-0.073162,0.009563,-9.681386,-0.012248,0.005831,-0.020403,20.155,-0.410,-38.581
53130.0,-0.039540,0.002378,-9.839148,-0.004674,0.000014,0.013482,19.409,-0.247,-40.328
53140.0,-0.084818,0.016527,-9.800117,0.005648,-0.001227,-0.012015,19.436,0.660,-40.178
53150.0,0.018350,0.066271,-9.696709,-0.009635,-0.010163,0.004601,20.480,0.397,-40.014
53160.0,0.008136,0.044659,-9.922685,0.001448,-0.000249,-0.001807,20.526,-0.006,-40.061
53170.0,-0.021425,-0.004825,-9.734989,0.003885,-0.020335,-0.001615,19.810,0.503,-40.374
53180.0,0.099577,0.040898,-9.818380,0.001238,-0.003559,-0.016001,20.453,-0.539,-39.988
53190.0,0.026349,-0.091941,-9.855954,0.000262,0.003249,-0.004347,19.854,0.413,-41.052
53200.0,-0.005408,-0.018771,-9.719819,-0.000886,-0.015068,-0.010764,20.568,0.414,-40.138
53210.0,-0.038567,-0.078958,-9.856404,-0.008097,0.002142,0.012012,20.436,0.064,-39.456
53220.0,-0.024372,-0.055079,-9.812223,-0.009517,-0.007715,0.009488,20.413,-0.335,-39.701
53230.0,-0.015798,0.052670,-9.836681,0.004639,0.004789,0.018908,20.018,-0.021,-40.213
53240.0,0.038926,-0.045522,-9.781171,-0.002576,-0.008094,-0.012423,19.912,0.375,-40.160
53250.0,0.085142,0.024420,-9.788415,-0.009519,-0.006610,-0.004319,20.034,1.063,-39.880
53260.0,-0.114505,-0.050626,-9.772499,-0.008299,0.004260,0.003927,19.415,-0.506,-39.339
53270.0,-0.051461,0.043072,-9.728826,0.000887,0.001018,-0.013433,20.500,-0.622,-40.186
53280.0,-0.019371,0.023927,-9.911892,0.005100,0.003237,0.008064,19.743,1.361,-39.901
53290.0,-0.026896,0.012769,-9.759635,0.003729,0.009362,-0.012018,20.380,-0.659,-40.101
53300.0,-0.009957,0.038219,-9.827507,0.006169,-0.002686,-0.012356,20.905,0.291,-40.885
53310.0,-0.012102,-0.005340,-9.819375,-0.003368,-0.003982,0.007015,20.157,-1.114,-40.530
53320.0,0.011275,0.028562,-9.805602,-0.009561,-0.016720,0.014104,19.297,0.057,-39.779
53330.0,0.061603,0.044538,-9.841603,-0.006034,0.006172,0.008326,19.247,-0.670,-39.976
53340.0,-0.019264,0.087716,-9.787548,0.001165,-0.002617,-0.011181,19.854,0.035,-40.155
53350.0,0.016237,0.028884,-9.791641,0.017254,0.025759,0.005396,19.950,0.437,-39.980
53360.0,0.017184,0.046926,-9.856193,-0.004428,-0.000213,-0.004262,19.109,0.087,-39.316
53370.0,-0.020632,-0.021968,-9.737385,0.003550,0.018098,-0.001859,19.899,-0.554,-40.471
53380.0,0.017085,0.057142,-9.746950,0.011659,-0.012030,0.007992,20.754,-0.023,-40.214
53390.0,-0.076139,-0.082190,-9.867768,0.019756,0.001801,-0.002326,19.869,0.018,-40.703
53400.0,0.034982,0.049011,-9.841881,0.014877,-0.003420,-0.013395,19.731,-0.236,-40.043
53410.0,-0.018842,-0.048037,-9.855326,-0.013287,-0.002029,-0.002195,19.773,0.182,-39.660
53420.0,-0.028274,-0.007417,-9.683614,-0.004335,-0.001565,0.003005,20.093,0.400,-40.661
53430.0,0.010480,-0.028226,-9.753704,0.003858,-0.001986,0.005636,20.421,0.019,-39.948
53440.0,-0.014715,-0.061798,-9.887527,0.018449,0.002403,0.002322,19.410,0.288,-40.697
53450.0,-0.015119,-0.025871,-9.788844,0.023578,0.006764,-0.006234,19.548,0.782,-39.740
53460.0,-0.007908,0.005429,-9.774830,0.000422,-0.002892,-0.001383,20.281,0.229,-40.232
53470.0,0.042442,-0.073149,-9.831074,-0.002736,0.015953,0.013407,19.988,-0.298,-39.898
53480.0,0.011394,0.018912,-9.830644,-0.012462,-0.012812,0.020687,19.798,0.488,-40.132
53490.0,0.079715,-0.067109,-9.798517,-0.018179,-0.002988,0.010984,19.813,0.612,-40.243
53500.0,-0.016757,-0.009014,-9.669142,0.001618,0.003149,-0.002056,19.833,-0.040,-39.779
53510.0,0.027319,0.015536,-9.803498,-0.001955,0.002029,0.005909,19.460,-0.737,-40.686
53520.0,-0.038619,0.026470,-9.846344,-0.002826,-0.013206,-0.009945,20.531,-0.096,-40.108
53530.0,0.051812,-0.081802,-9.825712,-0.008968,-0.019878,-0.003207,20.232,0.296,-39.909
53540.0,0.029085,-0.009678,-9.825436,0.004386,0.000598,-0.004661,20.833,-0.505,-40.276
53550.0,0.036595,-0.072980,-9.861232,0.000385,0.004728,0.009521,19.961,-0.635,-40.616
53560.0,0.071563,0.037672,-9.821109,0.007611,0.001123,-0.004001,20.242,-0.357,-39.377
53570.0,-0.043891,-0.026080,-9.868550,0.014704,-0.007620,0.006144,19.776,-0.351,-39.746
53580.0,-0.034380,-0.023177,-9.717029,-0.001778,-0.000760,0.014458,19.802,1.571,-39.620
53590.0,-0.004423,0.009503,-9.809053,0.001488,-0.008997,-0.008892,21.230,-0.745,-40.289
53600.0,-0.073442,0.039386,-9.806466,-0.003847,-0.021401,-0.008291,20.027,0.189,-39.857
53610.0,-0.097946,-0.034041,-9.804702,0.000370,-0.006388,-0.004107,20.456,0.094,-40.650
53620.0,0.019902,-0.036049,-9.774798,0.003214,0.020856,0.003531,20.060,0.649,-39.612
53630.0,-0.138494,0.082972,-9.847210,0.005977,0.000947,0.013004,20.112,-0.537,-38.868
53640.0,-0.082247,-0.010973,-9.833961,-0.003512,-0.015505,-0.004824,19.556,-0.866,-39.263
53650.0,0.071287,-0.007085,-9.830400,0.002252,0.003499,0.013711,19.512,0.019,-39.227
53660.0,-0.025225,-0.051997,-9.828907,-0.001796,-0.006776,0.006918,20.721,-0.027,-40.869
53670.0,-0.005016,0.132045,-9.806124,-0.019298,-0.000505,-0.008467,20.861,0.209,-40.339
53680.0,-0.087955,-0.021838,-9.826657,0.003617,0.010790,0.000261,21.355,-1.109,-40.023
53690.0,-0.013105,0.001829,-9.783694,0.002892,0.019656,-0.011843,19.785,-0.084,-39.223
53700.0,-0.006791,0.049941,-9.782294,0.010726,0.008061,0.006381,20.149,-0.293,-39.842
53710.0,-0.002963,0.010705,-9.748320,0.006516,0.023067,0.005185,18.948,-0.177,-39.408
53720.0,0.033472,-0.056402,-9.750349,0.004449,-0.003332,0.021202,19.940,-0.014,-39.139
53730.0,-0.019284,-0.043575,-9.880362,0.002207,0.005644,-0.002626,19.746,-0.126,-39.525
53740.0,0.049881,0.058995,-9.751053,0.007665,-0.002542,-0.009651,19.735,-0.545,-40.672
53750.0,0.029522,0.049635,-9.839753,-0.002105,-0.021363,-0.007640,20.577,-0.817,-39.967
53760.0,0.079502,0.039284,-9.820215,0.003652,-0.013399,-0.010406,19.824,-0.917,-39.840
53770.0,0.032590,0.008208,-9.877789,-0.005851,0.010263,0.009954,19.427,-0.304,-40.162
53780.0,-0.032155,0.091913,-9.830595,0.009956,0.007573,-0.004594,19.292,-0.726,-40.474
53790.0,0.003245,0.000198,-9.823816,-0.011758,-0.011989,-0.005811,20.919,0.855,-39.618
53800.0,-0.046337,-0.063634,-9.705726,0.014573,0.006163,-0.010225,19.880,0.233,-40.258
53810.0,-0.103519,-0.080836,-9.816846,-0.005063,0.010865,0.003951,20.450,-0.045,-39.432
53820.0,0.023068,-0.031617,-9.784282,-0.013458,0.000737,-0.008202,19.548,-1.409,-40.559
53830.0,0.048423,0.082320,-9.899418,-0.010200,-0.003473,0.004099,20.184,-0.413,-39.732
53840.0,-0.018929,-0.028732,-9.809561,0.020406,0.005517,-0.001156,20.648,0.126,-40.720
53850.0,-0.091383,-0.070058,-9.835810,0.006789,0.003268,-0.000909,20.971,-0.188,-40.094
53860.0,-0.014819,0.063224,-9.897750,-0.003196,0.012263,0.012033,20.310,-0.836,-40.815
53870.0,-0.006374,-0.068746,-9.781563,-0.010286,0.004220,-0.002355,19.783,0.581,-40.384
53880.0,0.083208,-0.073438,-9.851853,-0.022817,-0.024557,0.021143,20.215,-0.543,-39.423
53890.0,0.006295,0.018156,-9.840340,0.012627,0.009935,-0.007525,19.731,-0.029,-40.425
53900.0,0.046867,0.070224,-9.789535,0.004114,-0.009337,0.006746,19.920,-0.690,-39.508
53910.0,-0.087353,0.059694,-9.815982,0.006506,0.003831,-0.000237,20.396,0.571,-39.460
53920.0,-0.032278,-0.054334,-9.783100,-0.004370,0.004473,0.008171,20.652,-1.079,-39.736
53930.0,-0.044245,-0.046242,-9.762991,0.021477,0.011496,-0.000429,20.872,0.067,-39.425
53940.0,-0.008045,-0.032753,-9.796711,0.006932,-0.009090,-0.005581,20.260,0.545,-39.712
53950.0,-0.046980,-0.071233,-9.799071,-0.006441,0.002724,0.000764,19.733,-0.174,-39.481
53960.0,0.040388,0.022356,-9.772708,-0.003155,0.009219,-0.010499,19.785,0.402,-39.613
53970.0,-0.033925,0.003833,-9.813469,0.017578,0.000886,0.000429,21.246,0.434,-40.406
53980.0,0.024705,0.027382,-9.745854,0.017177,-0.010339,0.009984,20.428,0.251,-40.371
53990.0,-0.030164,-0.000484,-9.878278,-0.004428,0.017525,-0.007272,19.281,-0.324,-39.755
54000.0,0.060398,0.034177,-9.702701,0.003761,-0.001504,0.008216,19.986,0.192,-40.514
54010.0,0.076581,-0.077697,-9.773888,0.010919,-0.005374,0.015015,20.519,0.150,-39.690
54020.0,-0.030368,-0.053748,-9.889865,-0.004421,-0.008143,0.005277,20.294,0.164,-39.944
54030.0,-0.053423,-0.019181,-9.846431,-0.001222,-0.010379,0.001529,20.320,0.291,-39.737
54040.0,-0.011279,-0.025749,-9.777040,0.012618,-0.016363,-0.023051,19.442,-0.712,-41.169
54050.0,-0.017421,-0.063909,-9.786395,0.001266,-0.004995,-0.005433,19.367,0.153,-39.722
54060.0,0.038536,0.003947,-9.882450,-0.021967,0.017215,0.009815,20.463,-0.271,-40.030
54070.0,-0.038002,-0.013988,-9.833533,-0.008152,-0.000326,-0.000828,19.663,0.134,-39.698
54080.0,-0.116839,0.078509,-9.824194,-0.023077,0.010044,-0.011446,21.179,0.036,-40.269
54090.0,0.063408,0.019029,-9.804129,-0.001843,-0.003235,0.009749,19.860,-0.924,-39.396
54100.0,-0.016830,0.021400,-9.762934,-0.009984,0.003772,0.019674,19.714,0.622,-39.750
54110.0,0.045396,0.019237,-9.863344,-0.015362,-0.014072,0.008717,19.513,-0.347,-40.509
54120.0,0.006531,-0.009892,-9.837025,0.005337,-0.006132,0.012817,20.956,-0.695,-39.818
54130.0,0.011792,0.038985,-9.809821,-0.006213,-0.008453,0.004915,19.934,-0.441,-40.334
54140.0,0.040143,0.025237,-9.756047,0.007313,-0.010049,0.003613,20.066,0.581,-40.447
54150.0,-0.017645,0.024694,-9.735301,-0.003139,0.006745,-0.007160,20.246,0.532,-38.883
54160.0,0.012428,-0.021839,-9.831936,-0.004649,-0.009448,0.001080,18.880,-0.098,-39.672
54170.0,-0.029182,0.017186,-9.865090,-0.015687,0.002987,-0.018255,20.959,-0.038,-39.472
54180.0,-0.014358,-0.011060,-9.834392,-0.024394,-0.003995,0.000731,20.709,0.451,-40.060
54190.0,0.030596,-0.018643,-9.815819,-0.000282,0.007154,0.004063,19.824,0.480,-40.107
54200.0,-0.047887,0.007104,-9.849871,0.007199,0.009430,0.001788,19.705,0.289,-40.311
54210.0,0.033325,0.035028,-9.793654,-0.002989,0.006009,-0.005918,19.971,-0.768,-39.560
54220.0,0.053759,0.041125,-9.782585,-0.008454,0.001342,0.005218,20.408,-0.232,-40.634
54230.0,0.090488,0.000442,-9.842642,0.012606,-0.012476,0.012204,19.684,0.376,-39.866
54240.0,-0.000016,0.014062,-9.776749,-0.010241,0.000398,0.023816,20.022,0.572,-40.104
54250.0,0.028247,-0.006069,-9.820556,0.001196,-0.017486,0.003943,20.181,0.396,-40.826
